http://www.textfiles.com/etext/NONFICTION/hume-essays-733.txt,hume-essays-733.txt,123786,Essays on Suicide and the Immortality of the Soul: The Complete 1783 Edition by David Hume
http://www.textfiles.com/etext/NONFICTION/hume-my-731.txt,hume-my-731.txt,23289,"My Own Life, by David Hume (1777)"
http://www.textfiles.com/etext/NONFICTION/hume-natural-730.txt,hume-natural-730.txt,146184,"The Natural History of Religion, by David Hume (1757)"
http://www.textfiles.com/etext/NONFICTION/inaugurl,inaugurl,8031,"John F. Kennedy's Inaugural Address (January 20, 1961)"
http://www.textfiles.com/etext/NONFICTION/james-essays-136.txt,james-essays-136.txt,231825,"Essays in Radical Empiricism, by William James"
http://www.textfiles.com/etext/NONFICTION/james-will-751.txt,james-will-751.txt,53484,"The Will to Believe, by William James (1897)"
http://www.textfiles.com/etext/NONFICTION/japan_no,japan_no,162346,"The Japan That Can Say No, by Akio Morita and Shintaro Ishihara"
http://www.textfiles.com/etext/NONFICTION/japansay.no,japansay.no,180278,ETEXT: The Japan That Can Say No
http://www.textfiles.com/etext/NONFICTION/jungl11.txt,jungl11.txt,840162,"Project Gutenberg: The Jungle, by Upton Sinclair"
http://www.textfiles.com/etext/NONFICTION/kennedy-inaugural-147.txt,kennedy-inaugural-147.txt,8033,"John F. Kennedy's Inaugural Address (January 20, 1961)"
http://www.textfiles.com/etext/NONFICTION/king-i-150.txt,king-i-150.txt,9163,"I Have a Dream, by Martin Luther King, Jr. (August 28, 1963)"
http://www.textfiles.com/etext/NONFICTION/kjv10.txt,kjv10.txt,4432803,he Old Testament of the King James Version of the Bible
http://www.textfiles.com/etext/NONFICTION/laws_manu,laws_manu,495700,The Laws of Manu (1500 BC)
http://www.textfiles.com/etext/NONFICTION/learning,learning,17426,"The Great Learning, by Confucius (500 BC)"
http://www.textfiles.com/etext/NONFICTION/leibniz-monadology-201.txt,leibniz-monadology-201.txt,36958,"The Monadology, by Gottfried Wilhelm Leibniz (1898)"
http://www.textfiles.com/etext/NONFICTION/leviathan,leviathan,1168206,"Leviathan, by Thomas Hobbes (1651)"
http://www.textfiles.com/etext/NONFICTION/liberty,liberty,282338,"On Liberty, by John Stuart Mill (1859)"
http://www.textfiles.com/etext/NONFICTION/lincoln-first-121.txt,lincoln-first-121.txt,21341,Lincoln's First Inaugural Address (1861)
